,id,created,superceded_id,valid,score,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
243,16929023,2022-11-17 14:28:59.843347+00:00,,t,30,73609212579810457,648518346492932016,73609212579825917,648518346478173909,[ 46791 104915   2849],[ 46773 104893   2850]
244,16928944,2022-11-17 14:28:59.843347+00:00,,t,38,73609212580010985,648518346500389336,73609212580010950,648518346478173909,[ 46655 104769   2925],[ 46637 104739   2926]
245,17027001,2022-11-17 14:28:59.843347+00:00,,t,29,73609143927646748,648518346493890161,73609143927649432,648518346478173909,[ 46649 103867   3052],[ 46659 103845   3054]
246,17027079,2022-11-17 14:28:59.843347+00:00,,t,29,73609143927718958,648518346500389336,73609143927682186,648518346478173909,[ 46829 103483   3078],[ 46811 103461   3078]
247,17027090,2022-11-17 14:28:59.843347+00:00,,t,29,73609143927456552,648518346497328001,73609143927454021,648518346478173909,[ 46825 104035   2982],[ 46841 104071   2983]
248,23977325,2022-11-17 14:28:59.843347+00:00,,t,13,74172368356282226,648518346514074334,74172368356296775,648518346478173909,[ 62075 110909   2272],[ 62077 110943   2272]
249,23977388,2022-11-17 14:28:59.843347+00:00,,t,23,74172368356340664,648518346492932016,74172368356335646,648518346478173909,[ 62229 110951   2291],[ 62217 110925   2291]
250,20094378,2022-11-17 14:28:59.843347+00:00,,t,14,74171887588371450,648518346493805304,74171887588350260,648518346478173909,[61761 96913  2783],[61735 96907  2783]
251,20390923,2022-11-17 14:28:59.843347+00:00,,t,18,73960850075495507,648518346467165191,73960850075494160,648518346478173909,[56367 98373  2825],[56361 98345  2825]
252,20390934,2022-11-17 14:28:59.843347+00:00,,t,16,73960850075440829,648518346467165191,73960850075494160,648518346478173909,[56373 98399  2822],[56375 98377  2822]
253,20390966,2022-11-17 14:28:59.843347+00:00,,t,21,73960850075522166,648518346467165191,73960850075494160,648518346478173909,[56413 98375  2825],[56427 98347  2825]
254,20692621,2022-11-17 14:28:59.843347+00:00,,t,29,74031287673017705,648518346486209508,74031287673017664,648518346478173909,[ 57711 100593   2970],[ 57689 100579   2970]
255,24582060,2022-11-17 14:28:59.843347+00:00,,t,42,73960918660538179,648518346493881079,73960918660554560,648518346478173909,[ 56039 102209   2522],[ 56065 102185   2522]
256,24582063,2022-11-17 14:28:59.843347+00:00,,t,20,73960987380035118,648518346476817936,73960918660526305,648518346478173909,[ 56091 102407   2528],[ 56075 102375   2528]
257,24582114,2022-11-17 14:28:59.843347+00:00,,t,68,73960918660512802,648518346489888283,73960918660512787,648518346478173909,[ 56191 102167   2513],[ 56161 102199   2513]
258,24581680,2022-11-17 14:28:59.843347+00:00,,t,27,73960918660427173,648518346489391122,73960918660401587,648518346478173909,[ 55501 102079   2468],[ 55533 102067   2470]
259,24581713,2022-11-17 14:28:59.843347+00:00,,t,38,73960918660431755,648518346489391122,73960918660429504,648518346478173909,[ 55561 101999   2478],[ 55577 102025   2478]
260,24690017,2022-11-17 14:28:59.843347+00:00,,t,21,73960781288594846,648518346489629023,73960781288611745,648518346478173909,[55803 98161  2606],[55777 98179  2607]
261,24689673,2022-11-17 14:28:59.843347+00:00,,t,23,73960781221762143,648518346511876543,73960781288404271,648518346478173909,[55377 98209  2569],[55371 98241  2570]
262,24689813,2022-11-17 14:28:59.843347+00:00,,t,17,73960781288402401,648518346517434728,73960781288518519,648518346478173909,[55567 98251  2573],[55545 98245  2575]
263,24689851,2022-11-17 14:28:59.843347+00:00,,t,34,73960781288541788,648518346467165191,73960781288544580,648518346478173909,[55577 98251  2586],[55577 98223  2586]
264,24689894,2022-11-17 14:28:59.843347+00:00,,t,36,73960781288589682,648518346465910320,73960781288594885,648518346478173909,[55635 98143  2600],[55619 98169  2601]
265,24689950,2022-11-17 14:28:59.843347+00:00,,t,72,73960781288550195,648518346467165191,73960781288571750,648518346478173909,[55689 98243  2593],[55683 98215  2593]
266,37496416,2022-11-17 14:28:59.843347+00:00,,t,31,74101930691397761,648518346467165191,74101930691469314,648518346478173909,[ 59871 109989   1922],[ 59847 109999   1923]
267,28650894,2022-11-17 14:28:59.843347+00:00,,t,23,74172368624551054,648518346494374455,74172368624555935,648518346478173909,[ 63151 110703   2729],[ 63181 110685   2728]
268,21904486,2022-11-17 14:28:59.843347+00:00,,t,39,73820043867569599,648518346480334294,73820043867621731,648518346478173909,[52557 96811  2821],[52555 96839  2821]
269,21904548,2022-11-17 14:28:59.843347+00:00,,t,18,73820043867575249,648518346497366296,73820043867565024,648518346478173909,[52721 96957  2811],[52709 96931  2811]
270,21929171,2022-11-17 14:28:59.843347+00:00,,t,15,73679512738881161,648518346497328001,73679512738852807,648518346478173909,[ 47149 103513   3158],[ 47157 103541   3159]
271,28753721,2022-11-17 14:28:59.843347+00:00,,t,16,74101862709891572,648518346520215633,74101862709881679,648518346478173909,[ 60955 107351   3249],[ 60967 107387   3250]
272,28753727,2022-11-17 14:28:59.843347+00:00,,t,16,74101862709922177,648518346498360113,74101862709881679,648518346478173909,[ 60969 107429   3254],[ 60975 107401   3253]
273,28753813,2022-11-17 14:28:59.843347+00:00,,t,43,74101862710034011,648518346447635291,74101862710017338,648518346478173909,[ 61221 107319   3308],[ 61217 107287   3307]
274,28772831,2022-11-17 14:28:59.843347+00:00,,t,16,73820181104990094,648518346511876543,73820181104977693,648518346478173909,[ 51765 100757   2347],[ 51727 100743   2347]
275,28772845,2022-11-17 14:28:59.843347+00:00,,t,46,73820181105005154,648518346489608543,73820181105028308,648518346478173909,[ 51743 100525   2359],[ 51755 100567   2360]
276,28772856,2022-11-17 14:28:59.843347+00:00,,t,58,73820181104995028,648518346489608543,73820181105028308,648518346478173909,[ 51757 100497   2363],[ 51763 100535   2363]
277,28772764,2022-11-17 14:28:59.843347+00:00,,t,21,73820181104965628,648518346497366296,73820181104977693,648518346478173909,[ 51667 100799   2339],[ 51659 100815   2341]
278,22300144,2022-11-17 14:28:59.843347+00:00,,t,32,74101999544831001,648518346511423797,74101999544854592,648518346478173909,[ 60799 110887   2078],[ 60833 110899   2078]
279,32862469,2022-11-17 14:28:59.843347+00:00,,t,18,74172300106480228,648518346512096447,74172300106475080,648518346478173909,[ 62231 108693   3145],[ 62255 108705   3145]
280,22421030,2022-11-17 14:28:59.843347+00:00,,t,48,73890618635682075,648518346472231218,73890618635650593,648518346478173909,[ 54781 102767   2446],[ 54799 102749   2446]
281,22421066,2022-11-17 14:28:59.843347+00:00,,t,52,73890618635467307,648518346483184804,73890618635650593,648518346478173909,[ 54871 102647   2447],[ 54847 102679   2448]
282,22421158,2022-11-17 14:28:59.843347+00:00,,t,39,73890618635707422,648518346494222706,73890618635696852,648518346478173909,[ 54951 102679   2454],[ 54949 102653   2454]
283,22421339,2022-11-17 14:28:59.843347+00:00,,t,23,73890618635743761,648518346494222706,73890618635748482,648518346478173909,[ 55229 102673   2475],[ 55235 102643   2477]
284,28926830,2022-11-17 14:28:59.843347+00:00,,t,38,73960850209540925,648518346490086542,73960850209524490,648518346478173909,[56799 99589  3039],[56805 99609  3038]
285,28926967,2022-11-17 14:28:59.843347+00:00,,t,47,73960850209510423,648518346479180689,73960850209493852,648518346478173909,[56979 99629  3021],[56975 99599  3022]
286,32998103,2022-11-17 14:28:59.843347+00:00,,t,20,73890206318873617,648518346490072156,73890206318859477,648518346478173909,[53595 92113  2462],[53619 92123  2461]
287,32998110,2022-11-17 14:28:59.843347+00:00,,t,22,73890206318875902,648518346490072156,73890206318870651,648518346478173909,[53641 92151  2470],[53671 92145  2470]
288,29120559,2022-11-17 14:28:59.843347+00:00,,t,19,74031012660955470,648518346494790834,74031012660950650,648518346478173909,[58455 93383  2747],[58457 93355  2747]
289,29120571,2022-11-17 14:28:59.843347+00:00,,t,17,74031012660948079,648518346511876543,74031012660950650,648518346478173909,[58447 93293  2743],[58467 93303  2745]
290,29169816,2022-11-17 14:28:59.843347+00:00,,t,15,73819905958903382,648518346478528340,73819905958907222,648518346478173909,[52589 93125  1915],[52551 93121  1915]
291,25631478,2022-11-17 14:28:59.843347+00:00,,t,12,73749881147547549,648518346501047830,73749881147539680,648518346478173909,[ 51081 104029   2539],[ 51115 104057   2540]
292,25863240,2022-11-17 14:28:59.843347+00:00,,t,40,74101930758430103,648518346472231218,74101930758422532,648518346478173909,[ 60343 110483   2029],[ 60341 110509   2029]
293,29627584,2022-11-17 14:28:59.843347+00:00,,t,27,74172368490447514,648518346494222706,74172368490466913,648518346478173909,[ 62811 110861   2519],[ 62797 110893   2519]
294,29627667,2022-11-17 14:28:59.843347+00:00,,t,34,74172368490387032,648518346486764003,74172368490391829,648518346478173909,[ 62857 110931   2490],[ 62891 110915   2490]
295,33348773,2022-11-17 14:28:59.843347+00:00,,t,28,73819837709055194,648518346488678897,73819837709040077,648518346478173909,[52919 92065  2758],[52917 92099  2758]
296,33348818,2022-11-17 14:28:59.843347+00:00,,t,30,73819837708955075,648518346496199543,73819837708986013,648518346478173909,[53027 92153  2738],[53059 92135  2738]
297,33348856,2022-11-17 14:28:59.843347+00:00,,t,30,73819837708955075,648518346496199543,73819837708974112,648518346478173909,[53085 92157  2730],[53113 92139  2731]
298,43146661,2022-11-17 14:28:59.843347+00:00,,t,23,73820249891724742,648518346372632645,73820249891721991,648518346478173909,[ 51391 103757   2529],[ 51425 103757   2531]
300,27219987,2022-11-17 14:28:59.843347+00:00,,t,17,73679581256853612,648518346378704171,73679581256849886,648518346478173909,[ 47563 104999   2712],[ 47591 104989   2713]
302,27219792,2022-11-17 14:28:59.843347+00:00,,t,31,73679581256961725,648518346500389336,73679581256941912,648518346478173909,[ 47291 105185   2754],[ 47317 105161   2754]
303,27220107,2022-11-17 14:28:59.843347+00:00,,t,33,73679581256901436,648518346516290358,73679581256877724,648518346478173909,[ 47765 105101   2721],[ 47771 105133   2721]
304,27294182,2022-11-17 14:28:59.843347+00:00,,t,42,73819975147979207,648518346497328001,73819975147937517,648518346478173909,[51539 96219  2749],[51503 96215  2750]
305,27294181,2022-11-17 14:28:59.843347+00:00,,t,34,73819975148060703,648518346486764003,73819975148031690,648518346478173909,[51529 96125  2775],[51501 96135  2776]
306,37914058,2022-11-17 14:28:59.843347+00:00,,t,19,73890343690828737,648518346478348660,73890343690794057,648518346478173909,[53765 94345  2369],[53737 94367  2369]
307,37914191,2022-11-17 14:28:59.843347+00:00,,t,25,73890343690847351,648518346478348660,73890343690840420,648518346478173909,[53853 94369  2379],[53869 94401  2379]
308,30212218,2022-11-17 14:28:59.843347+00:00,,t,13,73820112519685028,648518346479717014,73820112519658972,648518346478173909,[51393 98347  2577],[51423 98325  2577]
309,30212426,2022-11-17 14:28:59.843347+00:00,,t,32,73820112519875543,648518346465914672,73820112519875404,648518346478173909,[51643 98419  2655],[51643 98387  2657]
310,30212450,2022-11-17 14:28:59.843347+00:00,,t,13,73820043800342147,648518346491556776,73820112519851923,648518346478173909,[51697 98297  2648],[51673 98319  2649]
311,30777251,2022-11-17 14:28:59.843347+00:00,,t,34,73960781355803853,648518346502822899,73960781355806430,648518346478173909,[56333 97445  2763],[56335 97487  2763]
312,30777253,2022-11-17 14:28:59.843347+00:00,,t,12,73960781355827196,648518346502822899,73960781355850167,648518346478173909,[56317 97513  2771],[56341 97539  2772]
313,30777427,2022-11-17 14:28:59.843347+00:00,,t,40,73960781355847726,648518346480266148,73960781355847733,648518346478173909,[56721 97517  2783],[56691 97545  2784]
314,30932035,2022-11-17 14:28:59.843347+00:00,,t,66,73960987379842343,648518346526268631,73960987379842969,648518346478173909,[ 55493 102489   2453],[ 55519 102463   2454]
315,30932268,2022-11-17 14:28:59.843347+00:00,,t,52,73960987380003482,648518346490434652,73960987380000789,648518346478173909,[ 56139 102461   2513],[ 56151 102429   2514]
316,30932278,2022-11-17 14:28:59.843347+00:00,,t,19,73960987379986223,648518346490434652,73960987379969923,648518346478173909,[ 56163 102475   2510],[ 56177 102459   2509]
317,30955011,2022-11-17 14:28:59.843347+00:00,,t,15,73890274904116805,648518346512096447,73890274904140825,648518346478173909,[53901 92703  2206],[53935 92705  2206]
318,30955159,2022-11-17 14:28:59.843347+00:00,,t,13,73890274904258198,648518346500387544,73890274904265464,648518346478173909,[54163 92855  2262],[54135 92835  2263]
319,34097056,2022-11-17 14:28:59.843347+00:00,,t,69,73820043800162137,648518346497328001,73820043800047685,648518346478173909,[51477 97991  2570],[51451 98007  2571]
320,34097235,2022-11-17 14:28:59.843347+00:00,,t,21,73820043800342147,648518346491556776,73820043800352005,648518346478173909,[51695 98261  2644],[51663 98259  2644]
321,34097261,2022-11-17 14:28:59.843347+00:00,,t,14,73820043800279856,648518346507171144,73820043800226632,648518346478173909,[51661 98173  2603],[51691 98155  2604]
322,34097477,2022-11-17 14:28:59.843347+00:00,,t,32,73820043800403920,648518346491556776,73820043800383848,648518346478173909,[51983 98225  2662],[51971 98255  2662]
323,34160617,2022-11-17 14:28:59.843347+00:00,,t,17,74172094015147264,648518346487080581,74172094015119733,648518346478173909,[ 62773 103135   3260],[ 62757 103165   3260]
324,34174573,2022-11-17 14:28:59.843347+00:00,,t,17,73819905958779643,648518346478528340,73819905958782187,648518346478173909,[52725 93477  1867],[52757 93463  1868]
325,34174765,2022-11-17 14:28:59.843347+00:00,,t,28,73819905958689770,648518346496818938,73819905958737719,648518346478173909,[53037 93705  1841],[53003 93683  1841]
326,38159788,2022-11-17 14:28:59.843347+00:00,,t,29,73890206251925139,648518346499272795,73890206252103550,648518346478173909,[53669 92075  2431],[53691 92055  2431]
327,38159849,2022-11-17 14:28:59.843347+00:00,,t,42,73890206251964493,648518346467165191,73890206251958299,648518346478173909,[53807 91675  2419],[53831 91695  2419]
328,34227329,2022-11-17 14:28:59.843347+00:00,,t,18,73820112385665797,648518346398429084,73820112385663333,648518346478173909,[ 52113 100155   2406],[ 52119 100117   2407]
329,34244705,2022-11-17 14:28:59.843347+00:00,,t,25,73820112452884894,648518346496230519,73820112452884477,648518346478173909,[51227 98333  2563],[51259 98321  2564]
330,34248966,2022-11-17 14:28:59.843347+00:00,,t,36,73820249891800248,648518346492666043,73820249891800200,648518346478173909,[ 52715 102591   2555],[ 52739 102567   2556]
331,43331746,2022-11-17 14:28:59.843347+00:00,,t,32,74101862642998220,648518346489629279,74172231387283470,648518346478173909,[ 61437 107421   3207],[ 61451 107395   3209]
332,34690273,2022-11-17 14:28:59.843347+00:00,,t,17,74171681362841358,648518346491404456,74171681362826690,648518346478173909,[61563 90311  2695],[61545 90341  2696]
333,34690274,2022-11-17 14:28:59.843347+00:00,,t,12,74171681362817150,648518346491404456,74171681362821417,648518346478173909,[61571 90357  2686],[61551 90385  2687]
334,34699362,2022-11-17 14:28:59.843347+00:00,,t,64,73749605934091313,648518346497126138,73819974678300488,648518346478173909,[51179 94365  1903],[51215 94375  1904]
335,34835589,2022-11-17 14:28:59.843347+00:00,,t,28,73749606470866263,648518346489595151,73749606470868701,648518346478173909,[51049 94763  2878],[51031 94739  2878]
336,34835434,2022-11-17 14:28:59.843347+00:00,,t,21,73749606470914575,648518346504748934,73749606470924215,648518346478173909,[50793 95195  2896],[50837 95183  2897]
337,38685784,2022-11-17 14:28:59.843347+00:00,,t,38,73819975013728140,648518346483110846,73819975013758131,648518346478173909,[52301 95707  2493],[52325 95695  2495]
338,35807706,2022-11-17 14:28:59.843347+00:00,,t,12,73890274971348001,648518346488857322,73890274971353046,648518346478173909,[54171 94131  2384],[54153 94113  2386]
339,43857125,2022-11-17 14:28:59.843347+00:00,,t,21,73961124416396525,648518346497577462,73961124416421031,648518346478173909,[ 56231 107731   1764],[ 56243 107735   1766]
340,43856987,2022-11-17 14:28:59.843347+00:00,,t,22,73961124416474885,648518346489893207,73961124416464251,648518346478173909,[ 55851 108263   1792],[ 55887 108267   1793]
341,36495520,2022-11-17 14:28:59.843347+00:00,,t,33,74031012661008322,648518346515515898,74031012661011118,648518346478173909,[57375 93635  2767],[57403 93647  2767]
342,36495588,2022-11-17 14:28:59.843347+00:00,,t,22,74031012661003091,648518346485825150,74031012660995100,648518346478173909,[57511 93695  2765],[57487 93697  2765]
343,36499581,2022-11-17 14:28:59.843347+00:00,,t,25,73820043867153538,648518346486681098,73820043867219744,648518346478173909,[52899 97785  2700],[52925 97773  2700]
344,36782716,2022-11-17 14:28:59.843347+00:00,,t,31,73960712569177466,648518346517463656,73960712569177464,648518346478173909,[55503 95945  2621],[55529 95955  2621]
345,36782761,2022-11-17 14:28:59.843347+00:00,,t,44,73960712569128435,648518346517463656,73960712569138918,648518346478173909,[55581 95795  2608],[55605 95813  2609]
346,36782786,2022-11-17 14:28:59.843347+00:00,,t,16,73960712569092498,648518346517463656,73960712569087228,648518346478173909,[55633 95773  2596],[55655 95779  2597]
347,36782828,2022-11-17 14:28:59.843347+00:00,,t,33,73960712569087077,648518346515146311,73960712569081431,648518346478173909,[55753 95557  2588],[55769 95581  2587]
348,36818357,2022-11-17 14:28:59.843347+00:00,,t,25,74031561947016735,648518346489559639,74031561947019497,648518346478173909,[ 58007 109711   1851],[ 58015 109735   1852]
349,36818433,2022-11-17 14:28:59.843347+00:00,,t,17,74031561947014236,648518346497328001,74031561947025067,648518346478173909,[ 58089 109797   1850],[ 58105 109775   1851]
350,40085958,2022-11-17 14:28:59.843347+00:00,,t,18,74172025295765819,648518346499756499,74172025295756216,648518346478173909,[ 61627 100717   3289],[ 61599 100731   3289]
351,40901333,2022-11-17 14:28:59.843347+00:00,,t,30,73679443817918112,648518346504748934,73679443817937691,648518346478173909,[ 48707 101593   2721],[ 48729 101565   2721]
353,40949259,2022-11-17 14:28:59.843347+00:00,,t,20,74031218953528106,648518346467165191,74031218953536886,648518346478173909,[57635 99573  2965],[57637 99545  2967]
354,40949277,2022-11-17 14:28:59.843347+00:00,,t,31,74031218953510606,648518346491556776,74031218953488701,648518346478173909,[57707 99507  2962],[57685 99533  2962]
355,40949433,2022-11-17 14:28:59.843347+00:00,,t,37,74031218953599553,648518346497366296,74031218953633009,648518346478173909,[58035 99601  3004],[58049 99577  3005]
356,41216767,2022-11-17 14:28:59.843347+00:00,,t,26,74172300039383295,648518346466684782,74172300039383293,648518346478173909,[ 62593 108575   3015],[ 62551 108567   3017]
357,41216777,2022-11-17 14:28:59.843347+00:00,,t,17,74172300039370796,648518346466684782,74172300039369074,648518346478173909,[ 62623 108635   3012],[ 62593 108645   3012]
358,41216781,2022-11-17 14:28:59.843347+00:00,,t,16,74172300039347884,648518346494222706,74172300039364489,648518346478173909,[ 62585 108747   3009],[ 62607 108717   3011]
359,41287629,2022-11-17 14:28:59.843347+00:00,,t,45,73890481263991414,648518346509452419,73890481263996771,648518346478173909,[ 53975 100119   2623],[ 53967 100149   2623]
360,41287632,2022-11-17 14:28:59.843347+00:00,,t,27,73890481264004493,648518346509452419,73890481263984430,648518346478173909,[ 53973 100147   2625],[ 53967 100179   2625]
361,41621456,2022-11-17 14:28:59.843347+00:00,,t,17,73960781288758665,648518346514074334,73960781288756304,648518346478173909,[55755 97097  2669],[55777 97077  2668]
362,41621629,2022-11-17 14:28:59.843347+00:00,,t,20,73960781288680349,648518346491539112,73960781288652315,648518346478173909,[56173 97255  2630],[56191 97235  2629]
363,8630409,2022-11-17 14:28:59.843347+00:00,,t,25,73820043800228120,648518346497328001,73820043800213259,648518346478173909,[51589 96553  2591],[51617 96555  2591]
364,22802399,2022-11-17 14:28:59.843347+00:00,,t,22,73819975349000735,648518346490333960,73819975349157402,648518346478173909,[52849 96065  3090],[52839 96097  3090]
